7.120933383703231812e-02,2.190476208925247192e-01,1.000000000000000000e+00,1.304347813129425049e-01,2.325581386685371399e-02,0.000000000000000000e+00,3.333333432674407959e-01,1.052631586790084839e-01,0.000000000000000000e+00,1.578947305679321289e-01,1.111111119389533997e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.677419066429138184e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666716337203979e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.834729313850402832e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.142857149243354797e-01,1.369863003492355347e-02,3.333333507180213928e-02,5.263157933950424194e-02,5.000000074505805969e-02,1.813784800469875336e-02,1.967213153839111328e-01,2.050663530826568604e-02,4.569687694311141968e-02,1.947368383407592773e-01,2.950000017881393433e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.716057636775076389e-04,3.108024299144744873e-01,5.300128459930419922e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.497114449739456177e-02,1.039405986666679382e-01,2.444274025037884712e-03,6.752308458089828491e-02,0.000000000000000000e+00,4.929290711879730225e-02,1.751381345093250275e-02,4.621587693691253662e-03,5.467276554554700851e-03,1.491764746606349945e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.388476695865392685e-02,4.640828073024749756e-02,1.284493040293455124e-02,3.337708488106727600e-02,0.000000000000000000e+00,5.508522316813468933e-02,8.406602777540683746e-03,0.000000000000000000e+00,4.795932173728942871e-01,6.747741717845201492e-04,1.100961212068796158e-02,2.052583545446395874e-02,0.000000000000000000e+00,5.237505771219730377e-03,2.216746099293231964e-02,8.764296770095825195e-03,4.819198147743009031e-05,2.100006677210330963e-03,6.439576391130685806e-03,1.634928747080266476e-03,5.042867660522460938e-01,5.299524869769811630e-03,1.241954014403745532e-04,0.000000000000000000e+00,6.954399868845939636e-04,8.853525650920346379e-05,8.051913231611251831e-03,5.368700250983238220e-03,3.022942692041397095e-02,6.530259549617767334e-02,5.015182122588157654e-02,1.255970448255538940e-02,7.032508403062820435e-02,1.825819164514541626e-01,3.317736461758613586e-02,6.309634447097778320e-02,1.679791510105133057e-01,1.816005073487758636e-02,5.992228537797927856e-02,0.000000000000000000e+00,1.231612730771303177e-02,2.914960728958249092e-03,6.440621335059404373e-03,1.063978415913879871e-03,0.000000000000000000e+00,2.103074220940470695e-03,3.265973627567291260e-01,3.052438423037528992e-02,4.155206843279302120e-04,1.007526740431785583e-02,3.687047064304351807e-01
3.177949041128158569e-02,5.422944948077201843e-02,1.269037951715290546e-03,5.248248577117919922e-02,6.529325991868972778e-02,3.866573423147201538e-02,1.433970034122467041e-02,0.000000000000000000e+00,6.488385843113064766e-04,1.603858661837875843e-03,0.000000000000000000e+00,4.016347229480743408e-03,1.116129569709300995e-03,1.043807342648506165e-01,4.486495163291692734e-03,1.889456436038017273e-02,0.000000000000000000e+00,3.594914078712463379e-02,7.929554209113121033e-03,0.000000000000000000e+00,4.853175580501556396e-01,0.000000000000000000e+00,1.016941852867603302e-02,7.311309222131967545e-03,2.983632730320096016e-04,1.848190277814865112e-01,1.812458969652652740e-02,8.992352522909641266e-03,0.000000000000000000e+00,3.129456599708646536e-04,3.901568416040390730e-04,3.354701329953968525e-04,4.947348833084106445e-01,2.165851474273949862e-04,6.063067703507840633e-04,3.223665989935398102e-03,0.000000000000000000e+00,1.617399901151657104e-01,5.965308751910924911e-03,6.562910228967666626e-02,4.523993656039237976e-02,4.005958139896392822e-02,5.204851925373077393e-02,4.435028508305549622e-02,4.409562796354293823e-02,6.269826740026473999e-02,3.708382323384284973e-02,2.882099710404872894e-02,7.118416577577590942e-02,2.866307273507118225e-02,4.885070025920867920e-02,4.866127390414476395e-03,7.156819570809602737e-03,9.302365593612194061e-03,4.151716828346252441e-03,2.005571732297539711e-03,4.942607134580612183e-03,1.019214093685150146e-01,6.178284287452697754e-01,2.556753577664494514e-03,0.000000000000000000e+00,9.997614622116088867e-01,5.903835296630859375e-01
2.455494180321693420e-02,7.142857462167739868e-02,0.000000000000000000e+00,1.304347813129425049e-01,0.000000000000000000e+00,2.500000000000000000e-01,3.333333432674407959e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.263157933950424194e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.225806355476379395e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666716337203979e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.714285746216773987e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.052631586790084839e-01,2.500000037252902985e-02,9.673519060015678406e-03,1.475409865379333496e-01,9.650181047618389130e-03,2.263083495199680328e-02,1.710526347160339355e-01,1.520000025629997253e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.017096896655857563e-04,8.528635650873184204e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.428364709019660950e-02,1.634076088666915894e-01,1.662175985984504223e-03,6.014645472168922424e-02,9.256868064403533936e-02,3.851604461669921875e-02,1.091340556740760803e-02,1.310400548391044140e-04,4.381435923278331757e-03,7.859754376113414764e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.635693505406379700e-03,1.034687608480453491e-01,8.292233571410179138e-03,2.714168094098567963e-02,9.089011291507631540e-05,3.969203680753707886e-02,7.941005751490592957e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.199799219146370888e-03,5.404541268944740295e-03,1.528198644518852234e-02,1.000000000000000000e+00,9.207195788621902466e-02,2.154692821204662323e-02,7.263739593327045441e-03,0.000000000000000000e+00,4.772622560267336667e-06,3.553431088221259415e-05,7.725178147666156292e-05,5.027785897254943848e-01,0.000000000000000000e+00,9.224897366948425770e-04,1.000000000000000000e+00,5.050771287642419338e-04,1.601646691560745239e-01,4.417613148689270020e-03,8.411955088376998901e-02,6.382962316274642944e-02,3.876013308763504028e-02,2.274960577487945557e-01,5.065350234508514404e-02,5.876395106315612793e-02,3.004305064678192139e-01,2.455791644752025604e-02,4.907087981700897217e-02,3.472372889518737793e-01,2.369944751262664795e-02,4.628295823931694031e-02,0.000000000000000000e+00,9.683970361948013306e-03,5.840617232024669647e-03,6.660041864961385727e-03,9.885049657896161079e-04,5.168843199498951435e-05,1.218374818563461304e-04,5.897383689880371094e-01,8.782442309893667698e-04,1.735186669975519180e-03,6.227716337889432907e-03,4.736827015876770020e-01
5.463474616408348083e-02,1.571428626775741577e-01,1.000000000000000000e+00,4.347826167941093445e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.612903177738189697e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.145861029624938965e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.761904850602149963e-02,3.424657508730888367e-02,6.666667014360427856e-02,5.263157933950424194e-02,1.500000059604644775e-01,3.627569600939750671e-02,4.590163826942443848e-01,3.860072419047355652e-02,9.504950791597366333e-02,3.947368562221527100e-01,5.200000107288360596e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.189406499266624451e-02,1.642868220806121826e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.568446755409240723e-02,1.809523850679397583e-01,1.000000000000000000e+00,1.304347813129425049e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.333333432674407959e-01,1.052631586790084839e-01,0.000000000000000000e+00,1.578947305679321289e-01,1.111111119389533997e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.677419066429138184e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666716337203979e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.205665707588195801e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666716337203979e-01,0.000000000000000000e+00,1.047619059681892395e-01,3.424657508730888367e-02,3.333333507180213928e-02,5.263157933950424194e-02,5.000000074505805969e-02,1.813784800469875336e-02,1.967213153839111328e-01,2.050663530826568604e-02,4.620461910963058472e-02,2.039473652839660645e-01,2.950000017881393433e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.028494633734226227e-04,3.115784525871276855e-01,5.401768684387207031e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.087170071899890900e-02,9.047619253396987915e-02,0.000000000000000000e+00,8.695652335882186890e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.451612710952758789e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.809523954987525940e-02,2.054794505238533020e-02,6.666667014360427856e-02,5.263157933950424194e-02,7.500000298023223877e-02,1.692865788936614990e-02,2.459016442298889160e-01,6.031363271176815033e-03,3.485148400068283081e-02,2.236842066049575806e-01,1.733333244919776917e-02,1.000000014901161194e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.012403611093759537e-02,1.192767322063446045e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.990178182721138000e-02,4.761904850602149963e-02,0.000000000000000000e+00,1.304347813129425049e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.125000000000000000e-02,6.451612710952758789e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666716337203979e-01,0.000000000000000000e+00,1.666666716337203979e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.076449304819107056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.619047909975051880e-02,1.369863003492355347e-02,6.666667014360427856e-02,2.631579041481018066e-01,7.500000298023223877e-02,1.088270824402570724e-02,1.639344245195388794e-01,1.085645332932472229e-02,3.608360886573791504e-02,2.631579041481018066e-01,2.400000020861625671e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.352329804329201579e-05,1.086450414732098579e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.208102710545063019e-03,6.666667014360427856e-02,0.000000000000000000e+00,4.347826167941093445e-02,2.325581386685371399e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.225806355476379395e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.523809887468814850e-03,0.000000000000000000e+00,6.666667014360427856e-02,5.263157933950424194e-02,0.000000000000000000e+00,6.045949179679155350e-03,9.836065769195556641e-02,0.000000000000000000e+00,2.376237697899341583e-02,1.052631586790084839e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.481394499540328979e-03,3.810336813330650330e-02,7.115768641233444214e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000014901161194e-01
